genre	nom	id	v25	v2026
type	rssCanal	1000017769	1	1
type	rssCatégorie	1000017782	1	1
type	rssCloud	1000017785	1	1
type	rssDocumentJoint	1000017789	1	1
type	rssEntrée	1000017792	1	1
type	rssFlux	1000017795	1	1
type	rssIdentifiant	1000017797	1	1
type	rssImage	1000017799	1	1
type	rssSaisieTexte	1000017802	1	1
type	rssSource	1000017803	1	1
type	saasAbonnement	1000019088	1	1
type	saasClient	1000019072	1	1
type	saasService	1000019096	1	1
type	saasSite	1000019068	1	1
type	saasTarification	1000019091	1	1
type	saasUtilisateur	1000019083	1	1
type	saasVisite	1000024560	0	1
type	SaisieAssistée	1410088983	0	1
type	Scanneur	1410087808	0	1
type	SectionCritique	1000023972	1	1
type	serveurAppliTâchePlanifiée	1000022367	1	1
type	sfConnexion	1000017579	1	1
type	sfConversionPiste	1000018742	1	1
type	sfEnregistrementSupprimé	1000018751	1	1
type	sfErreur	1000018455	1	1
type	sfInfoSession	1000018416	1	1
type	sfInfoUtilisateur	1000018423	1	1
type	sfObjet	1000018439	1	1
type	sfRequêteFusionne	1000018506	1	1
type	sfRequêteTraitementSoumission	1000018516	1	1
type	sfRequêteTraitementTâche	1000018520	1	1
type	sfRésultatConvertitPiste	1000018739	1	1
type	sfRésultatDéconnecte	1000018560	1	1
type	sfRésultatExécuteRequête	1000018558	1	1
type	sfRésultatExécuteTraitement	1000018559	1	1
type	sfRésultatFusionne	1000018499	1	1
type	sfRésultatRecherche	1000018525	1	1
type	sfRésultatRechercheModifié	1000018561	1	1
type	sfRésultatRechercheSupprimé	1000018562	1	1
type	sfRésultatRestaure	1000018526	1	1
type	sfRésultatSauvegarde	1000018460	1	1
type	sfRésultatSupprime	1000018546	1	1
type	sfRésultatVideCorbeille	1000018467	1	1
type	SignalAutomatique	1000021270	1	1
type	SignalManuel	1000021275	1	1
type	Source de Données	1514053	1	1
type	sshSession	1000021157	1	1
type	Structure dynamique	1514007	1	1
type	Structure	1514008	1	1
type	sysNotification	1410087893	0	1
type	sysNotificationBouton	1410087947	0	1
type	sysNotificationEntrée	1410088024	0	1
type	sysNotificationJauge	1410090964	0	1
type	Tableau associatif	1514058	1	1
type	Tableau dynamique	1514057	1	1
type	Tableau fixe	1514025	1	1
type	Tableau	1514030	1	1
type	TâcheGantt	1000020881	1	1
type	TâcheParallèle	1000021220	1	1
type	tblrSélection	1000023498	1	1
type	tcdPosition	1000020726	1	1
type	TéléchargementInfo	1410087306	0	1
type	TéléchargementParamètre	1410087293	0	1
type	Téléphone	1000020241	1	1
type	Thread	1000024879	0	1
type	Tiff	1000021025	1	1
type	Toast	1000024638	1	1
type	Tuile	1000020713	1	1
type	Le type "Buffer"	1514042	1	0
type	Le type Variant	1514019	1	0
type	upnpImage	1000020905	1	1
type	upnpPériphérique	1000020903	1	1
type	upnpService	1000020908	1	1
type	URI	1000024027	1	1
type	UUID	1514083	1	1
type	Variant	1514019	0	1
type	VisiteGuidée	1410090170	0	1
type	VisiteGuidéeEtape	1410090178	0	1
type	VoixDeSynthèse	1000025986	0	1
type	WDPic	1000023503	1	1
type	websocketClient	1000025952	0	1
type	wsRéponse	1000020568	1	1
type	wsRequête	1000020577	1	1
type	xlsCellule	1000017472	1	1
type	xlsColonne	1000017471	1	1
type	xlsCommentaire	1000024870	0	1
type	xlsDocument	1000017464	1	1
type	xlsLigne	1000017325	1	1
type	xlsMiseEnPage	1000023139	0	1
type	xmlAttribut	1000018799	1	1
type	xmlDocument	1000018782	1	1
type	xmlLecteur	1000023392	1	1
type	xmlNamespace	1000018803	1	1
type	xmlNoeud	1000018786	1	1
type	xmlSignature	1000020736	1	1
type	xmlSignatureInformationCléX509	1000020742	1	1
type	xmlSignatureRéférence	1000020746	1	1
type	xmlSignatureXAdES	1410091158	0	1
type	xmlVérificationSignature	1410090389	0	1
type	xpathRésultat	1000021967	1	1
type	YAML	1000024438	0	1
type	zipArchive	1000018679	1	1
type	zipFichierArchivé	1000019044	1	1
type	zipParamètreCréationExe	1410091226	0	1
